sweep,case,arm,flow_n,dt_scale,iteration,residual
stepsize,vp_isoharden,nopred+ls,2,2,3,3.77179000e+05
stepsize,vp_isoharden,nopred+ls,2,2,4,9.42486200e+04
stepsize,vp_isoharden,nopred+ls,2,2,5,2.35160800e+04
stepsize,vp_isoharden,nopred+ls,2,2,6,5.83322000e+03
stepsize,vp_isoharden,nopred+ls,2,2,7,1.41356100e+03
stepsize,vp_isoharden,nopred+ls,2,2,8,3.12562400e+02
stepsize,vp_isoharden,nopred+ls,2,2,9,4.91222100e+01
stepsize,vp_isoharden,nopred+ls,2,2,10,2.58057300e+00
stepsize,vp_isoharden,nopred+ls,2,2,11,8.89226100e-03
stepsize,vp_isoharden,nopred+ls,2,2,12,1.07053800e-07
stepsize,vp_isoharden,nopred+ls,2,5,0,4.75813900e+02
stepsize,vp_isoharden,nopred+ls,2,5,1,1.19211800e+08
stepsize,vp_isoharden,nopred+ls,2,5,2,2.98028400e+07
stepsize,vp_isoharden,nopred+ls,2,5,3,7.45059300e+06
stepsize,vp_isoharden,nopred+ls,2,5,4,1.86253100e+06
stepsize,vp_isoharden,nopred+ls,2,5,5,4.65515900e+05
stepsize,vp_isoharden,nopred+ls,2,5,6,1.16262200e+05
stepsize,vp_isoharden,nopred+ls,2,5,7,2.89490900e+04
stepsize,vp_isoharden,nopred+ls,2,5,8,7.12221300e+03
stepsize,vp_isoharden,nopred+ls,2,5,9,1.67083800e+03
stepsize,vp_isoharden,nopred+ls,2,5,10,3.26359400e+02
stepsize,vp_isoharden,nopred+ls,2,5,11,3.35344600e+01
stepsize,vp_isoharden,nopred+ls,2,5,12,5.60919500e-01
stepsize,vp_isoharden,nopred+ls,2,5,13,1.67986100e-04
stepsize,vp_isoharden,nopred+ls,2,5,14,4.47087500e-12
stepsize,vp_isoharden,nopred+ls,2,10,0,9.51627700e+02
stepsize,vp_isoharden,nopred+ls,2,10,1,1.02527800e+09
stepsize,vp_isoharden,nopred+ls,2,10,2,2.56319300e+08
stepsize,vp_isoharden,nopred+ls,2,10,3,6.40796000e+07
stepsize,vp_isoharden,nopred+ls,2,10,4,1.60196700e+07
stepsize,vp_isoharden,nopred+ls,2,10,5,4.00468100e+06
stepsize,vp_isoharden,nopred+ls,2,10,6,1.00093600e+06
stepsize,vp_isoharden,nopred+ls,2,10,7,2.49999300e+05
stepsize,vp_isoharden,nopred+ls,2,10,8,6.22658400e+04
stepsize,vp_isoharden,nopred+ls,2,10,9,1.53351000e+04
stepsize,vp_isoharden,nopred+ls,2,10,10,3.61248000e+03
stepsize,vp_isoharden,nopred+ls,2,10,11,7.16737000e+02
stepsize,vp_isoharden,nopred+ls,2,10,12,7.75465300e+01
stepsize,vp_isoharden,nopred+ls,2,10,13,1.47830800e+00
stepsize,vp_isoharden,nopred+ls,2,10,14,5.80677400e-04
stepsize,vp_isoharden,nopred+ls,2,10,15,1.22354800e-10
stepsize,vp_isoharden,nopred+ls,2,20,0,1.90325500e+03
stepsize,vp_isoharden,nopred+ls,2,20,1,8.49632600e+09
stepsize,vp_isoharden,nopred+ls,2,20,2,2.12408100e+09
stepsize,vp_isoharden,nopred+ls,2,20,3,5.31019800e+08
stepsize,vp_isoharden,nopred+ls,2,20,4,1.32754500e+08
stepsize,vp_isoharden,nopred+ls,2,20,5,3.31881500e+07
stepsize,vp_isoharden,nopred+ls,2,20,6,8.29656700e+06
stepsize,vp_isoharden,nopred+ls,2,20,7,2.07367100e+06
stepsize,vp_isoharden,nopred+ls,2,20,8,5.17947500e+05
stepsize,vp_isoharden,nopred+ls,2,20,9,1.29017900e+05
stepsize,vp_isoharden,nopred+ls,2,20,10,3.17905200e+04
stepsize,vp_isoharden,nopred+ls,2,20,11,7.50323700e+03
stepsize,vp_isoharden,nopred+ls,2,20,12,1.49952100e+03
stepsize,vp_isoharden,nopred+ls,2,20,13,1.66197000e+02
stepsize,vp_isoharden,nopred+ls,2,20,14,3.37002800e+00
stepsize,vp_isoharden,nopred+ls,2,20,15,1.50526700e-03
stepsize,vp_isoharden,nopred+ls,2,20,16,3.50408200e-10
stepsize,vp_isoharden,nopred-ls,2,1,0,9.51627700e+01
stepsize,vp_isoharden,nopred-ls,2,1,1,6.44570200e+07
stepsize,vp_isoharden,nopred-ls,2,1,2,1.61142300e+07
stepsize,vp_isoharden,nopred-ls,2,1,3,4.02853600e+06
stepsize,vp_isoharden,nopred-ls,2,1,4,1.00711100e+06
stepsize,vp_isoharden,nopred-ls,2,1,5,2.51755300e+05
stepsize,vp_isoharden,nopred-ls,2,1,6,6.29162500e+04
stepsize,vp_isoharden,nopred-ls,2,1,7,1.57065200e+04
stepsize,vp_isoharden,nopred-ls,2,1,8,3.90418500e+03
stepsize,vp_isoharden,nopred-ls,2,1,9,9.53982100e+02
stepsize,vp_isoharden,nopred-ls,2,1,10,2.17873100e+02
stepsize,vp_isoharden,nopred-ls,2,1,11,3.85084100e+01
stepsize,vp_isoharden,nopred-ls,2,1,12,2.87815800e+00
stepsize,vp_isoharden,nopred-ls,2,1,13,2.22262200e-02
stepsize,vp_isoharden,nopred-ls,2,1,14,1.36737300e-06
stepsize,vp_isoharden,nopred-ls,2,1,15,1.32166700e-12
stepsize,vp_isoharden,nopred-ls,2,2,0,1.90325500e+02
stepsize,vp_isoharden,nopred-ls,2,2,1,5.39028400e+08
stepsize,vp_isoharden,nopred-ls,2,2,2,1.34757100e+08
stepsize,vp_isoharden,nopred-ls,2,2,3,3.36892200e+07
stepsize,vp_isoharden,nopred-ls,2,2,4,8.42225800e+06
stepsize,vp_isoharden,nopred-ls,2,2,5,2.10551800e+06
stepsize,vp_isoharden,nopred-ls,2,2,6,5.26333400e+05
stepsize,vp_isoharden,nopred-ls,2,2,7,1.31537200e+05
stepsize,vp_isoharden,nopred-ls,2,2,8,3.28382100e+04
stepsize,vp_isoharden,nopred-ls,2,2,9,8.16364900e+03
stepsize,vp_isoharden,nopred-ls,2,2,10,1.99577300e+03
stepsize,vp_isoharden,nopred-ls,2,2,11,4.56691400e+02
stepsize,vp_isoharden,nopred-ls,2,2,12,8.13020100e+01
stepsize,vp_isoharden,nopred-ls,2,2,13,6.21371000e+00
stepsize,vp_isoharden,nopred-ls,2,2,14,5.05748900e-02
stepsize,vp_isoharden,nopred-ls,2,2,15,3.46224700e-06
stepsize,vp_isoharden,nopred-ls,2,2,16,1.13674300e-12
stepsize,vp_isoharden,nopred-ls,2,5,0,4.75813900e+02
stepsize,vp_isoharden,nopred-ls,2,5,1,8.64531800e+09
stepsize,vp_isoharden,nopred-ls,2,5,2,2.16132900e+09
stepsize,vp_isoharden,nopred-ls,2,5,3,5.40332200e+08
stepsize,vp_isoharden,nopred-ls,2,5,4,1.35082900e+08
stepsize,vp_isoharden,nopred-ls,2,5,5,3.37706200e+07
stepsize,vp_isoharden,nopred-ls,2,5,6,8.44253800e+06
stepsize,vp_isoharden,nopred-ls,2,5,7,2.11051800e+06
stepsize,vp_isoharden,nopred-ls,2,5,8,5.27512500e+05
stepsize,vp_isoharden,nopred-ls,2,5,9,1.31761300e+05
stepsize,vp_isoharden,nopred-ls,2,5,10,3.28238200e+04
stepsize,vp_isoharden,nopred-ls,2,5,11,8.09067800e+03
stepsize,vp_isoharden,nopred-ls,2,5,12,1.91213900e+03
stepsize,vp_isoharden,nopred-ls,2,5,13,3.84092100e+02
stepsize,vp_isoharden,nopred-ls,2,5,14,4.33000400e+01
stepsize,vp_isoharden,nopred-ls,2,5,15,9.17305900e-01
stepsize,vp_isoharden,nopred-ls,2,5,16,4.48921400e-04
stepsize,vp_isoharden,nopred-ls,2,5,17,1.10593600e-10
stepsize,vp_isoharden,nopred-ls,2,10,0,9.51627700e+02
stepsize,vp_isoharden,nopred-ls,2,10,1,6.97623900e+10
stepsize,vp_isoharden,nopred-ls,2,10,2,1.74406000e+10
stepsize,vp_isoharden,nopred-ls,2,10,3,4.36014900e+09
stepsize,vp_isoharden,nopred-ls,2,10,4,1.09003700e+09
stepsize,vp_isoharden,nopred-ls,2,10,5,2.72509000e+08
stepsize,vp_isoharden,nopred-ls,2,10,6,6.81270200e+07
stepsize,vp_isoharden,nopred-ls,2,10,7,1.70315200e+07
stepsize,vp_isoharden,nopred-ls,2,10,8,4.25764500e+06
stepsize,vp_isoharden,nopred-ls,2,10,9,1.06417700e+06
stepsize,vp_isoharden,nopred-ls,2,10,10,2.65809500e+05
stepsize,vp_isoharden,nopred-ls,2,10,11,6.62183500e+04
stepsize,vp_isoharden,nopred-ls,2,10,12,1.63230200e+04
stepsize,vp_isoharden,nopred-ls,2,10,13,3.85868500e+03
stepsize,vp_isoharden,nopred-ls,2,10,14,7.75801000e+02
stepsize,vp_isoharden,nopred-ls,2,10,15,8.77252700e+01
stepsize,vp_isoharden,nopred-ls,2,10,16,1.87311500e+00
stepsize,vp_isoharden,nopred-ls,2,10,17,9.31862000e-04
stepsize,vp_isoharden,nopred-ls,2,10,18,2.13247200e-10
stepsize,vp_isoharden,nopred-ls,2,20,0,1.90325500e+03
stepsize,vp_isoharden,nopred-ls,2,20,1,5.60506300e+11
stepsize,vp_isoharden,nopred-ls,2,20,2,1.40126600e+11
stepsize,vp_isoharden,nopred-ls,2,20,3,3.50316400e+10
stepsize,vp_isoharden,nopred-ls,2,20,4,8.75791000e+09
stepsize,vp_isoharden,nopred-ls,2,20,5,2.18947700e+09
stepsize,vp_isoharden,nopred-ls,2,20,6,5.47368800e+08
stepsize,vp_isoharden,nopred-ls,2,20,7,1.36841700e+08
stepsize,vp_isoharden,nopred-ls,2,20,8,3.42099600e+07
stepsize,vp_isoharden,nopred-ls,2,20,9,8.55201900e+06
stepsize,vp_isoharden,nopred-ls,2,20,10,2.13753400e+06
stepsize,vp_isoharden,nopred-ls,2,20,11,5.33913300e+05
stepsize,vp_isoharden,nopred-ls,2,20,12,1.33009300e+05
stepsize,vp_isoharden,nopred-ls,2,20,13,3.27881700e+04
stepsize,vp_isoharden,nopred-ls,2,20,14,7.75189200e+03
stepsize,vp_isoharden,nopred-ls,2,20,15,1.55924800e+03
stepsize,vp_isoharden,nopred-ls,2,20,16,1.76582000e+02
stepsize,vp_isoharden,nopred-ls,2,20,17,3.78516100e+00
stepsize,vp_isoharden,nopred-ls,2,20,18,1.89854000e-03
stepsize,vp_isoharden,nopred-ls,2,20,19,4.71727500e-10
arms,vp_isoharden_inverted,pred+ls,2,1,0,9.51627700e+01
arms,vp_isoharden_inverted,pred+ls,2,1,1,9.51492600e+01
arms,vp_isoharden_inverted,pred+ls,2,1,2,9.10802900e+01
arms,vp_isoharden_inverted,pred+ls,2,1,3,9.10786600e+01
arms,vp_isoharden_inverted,pred+ls,2,1,4,8.57226200e+01
arms,vp_isoharden_inverted,pred+ls,2,1,5,4.43102800e+01
arms,vp_isoharden_inverted,pred+ls,2,1,6,6.48696100e+00
arms,vp_isoharden_inverted,pred+ls,2,1,7,9.37311200e-02
arms,vp_isoharden_inverted,pred+ls,2,1,8,1.85506500e-05
arms,vp_isoharden_inverted,pred+ls,2,1,9,7.17648200e-13
arms,vp_isoharden_inverted,pred-ls,2,1,0,9.51627700e+01
arms,vp_isoharden_inverted,pred-ls,2,1,1,9.51492600e+01
arms,vp_isoharden_inverted,pred-ls,2,1,2,9.10802900e+01
arms,vp_isoharden_inverted,pred-ls,2,1,3,9.10786600e+01
arms,vp_isoharden_inverted,pred-ls,2,1,4,8.09256500e+01
arms,vp_isoharden_inverted,pred-ls,2,1,5,4.22250300e+01
arms,vp_isoharden_inverted,pred-ls,2,1,6,5.73708600e+00
arms,vp_isoharden_inverted,pred-ls,2,1,7,7.28443600e-02
arms,vp_isoharden_inverted,pred-ls,2,1,8,1.12023600e-05
arms,vp_isoharden_inverted,pred-ls,2,1,9,2.55943400e-13
arms,vp_isoharden_inverted,nopred+ls,2,1,0,9.51627700e+01
arms,vp_isoharden_inverted,nopred+ls,2,1,1,9.10802900e+01
arms,vp_isoharden_inverted,nopred+ls,2,1,2,9.10789400e+01
arms,vp_isoharden_inverted,nopred+ls,2,1,3,9.05825300e+01
arms,vp_isoharden_inverted,nopred+ls,2,1,4,8.09256500e+01
arms,vp_isoharden_inverted,nopred+ls,2,1,5,4.22250300e+01
arms,vp_isoharden_inverted,nopred+ls,2,1,6,5.73708600e+00
arms,vp_isoharden_inverted,nopred+ls,2,1,7,7.28443600e-02
arms,vp_isoharden_inverted,nopred+ls,2,1,8,1.12023600e-05
arms,vp_isoharden_inverted,nopred+ls,2,1,9,2.55795400e-13
arms,vp_isoharden_inverted,nopred-ls,2,1,0,9.51627700e+01
arms,vp_isoharden_inverted,nopred-ls,2,1,1,9.10802900e+01
arms,vp_isoharden_inverted,nopred-ls,2,1,2,9.10789400e+01
arms,vp_isoharden_inverted,nopred-ls,2,1,3,9.05825300e+01
arms,vp_isoharden_inverted,nopred-ls,2,1,4,8.09256500e+01
arms,vp_isoharden_inverted,nopred-ls,2,1,5,4.22250300e+01
arms,vp_isoharden_inverted,nopred-ls,2,1,6,5.73708600e+00
arms,vp_isoharden_inverted,nopred-ls,2,1,7,7.28443600e-02
arms,vp_isoharden_inverted,nopred-ls,2,1,8,1.12023600e-05
arms,vp_isoharden_inverted,nopred-ls,2,1,9,2.55795400e-13
stiffness,vp_isoharden_inverted,pred-ls,2,1,0,9.51627700e+01
stiffness,vp_isoharden_inverted,pred-ls,2,1,1,9.51492600e+01
stiffness,vp_isoharden_inverted,pred-ls,2,1,2,9.10802900e+01
stiffness,vp_isoharden_inverted,pred-ls,2,1,3,9.10786600e+01
stiffness,vp_isoharden_inverted,pred-ls,2,1,4,8.09256500e+01
stiffness,vp_isoharden_inverted,pred-ls,2,1,5,4.22250300e+01
stiffness,vp_isoharden_inverted,pred-ls,2,1,6,5.73708600e+00
stiffness,vp_isoharden_inverted,pred-ls,2,1,7,7.28443600e-02
stiffness,vp_isoharden_inverted,pred-ls,2,1,8,1.12023600e-05
stiffness,vp_isoharden_inverted,pred-ls,2,1,9,2.55943400e-13
stiffness,vp_isoharden_inverted,pred-ls,4,1,0,9.51628200e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,1,7.50904800e+04
stiffness,vp_isoharden_inverted,pred-ls,4,1,2,9.10802900e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,3,9.10557200e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,4,9.08091100e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,5,8.93308300e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,6,7.38496800e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,7,5.45370900e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,8,2.69996700e+01
stiffness,vp_isoharden_inverted,pred-ls,4,1,9,4.82570300e+00
stiffness,vp_isoharden_inverted,pred-ls,4,1,10,1.15454300e-01
stiffness,vp_isoharden_inverted,pred-ls,4,1,11,6.23431100e-05
stiffness,vp_isoharden_inverted,pred-ls,4,1,12,1.81330500e-11
stiffness,vp_isoharden_inverted,pred-ls,8,1,0,9.52153000e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,1,2.76700200e+07
stiffness,vp_isoharden_inverted,pred-ls,8,1,2,9.10802900e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,3,9.02482400e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,4,8.91416000e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,5,8.70217900e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,6,8.33520500e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,7,7.74078200e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,8,6.23346400e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,9,4.47298000e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,10,2.93089300e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,11,1.27264500e+01
stiffness,vp_isoharden_inverted,pred-ls,8,1,12,1.90346300e+00
stiffness,vp_isoharden_inverted,pred-ls,8,1,13,3.40702400e-02
stiffness,vp_isoharden_inverted,pred-ls,8,1,14,1.04943800e-05
stiffness,vp_isoharden_inverted,pred-ls,8,1,15,9.94759800e-13
stiffness,vp_isoharden_inverted,pred-ls,12,1,0,9.56867400e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,1,1.97489900e+08
stiffness,vp_isoharden_inverted,pred-ls,12,1,2,9.10802900e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,3,8.74663600e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,4,8.52812300e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,5,8.21516600e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,6,7.78562600e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,7,7.21989200e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,8,6.49244900e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,9,5.24176800e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,10,3.56608600e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,11,2.42798900e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,12,1.25462300e+01
stiffness,vp_isoharden_inverted,pred-ls,12,1,13,3.02757700e+00
stiffness,vp_isoharden_inverted,pred-ls,12,1,14,1.38512200e-01
stiffness,vp_isoharden_inverted,pred-ls,12,1,15,2.66658500e-04
stiffness,vp_isoharden_inverted,pred-ls,12,1,16,9.84329100e-10
stiffness,vp_isoharden_inverted,pred-ls,20,1,0,9.84221000e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,1,9.50000100e+08
stiffness,vp_isoharden_inverted,pred-ls,20,1,2,9.10802900e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,3,7.81790700e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,4,7.46750100e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,5,7.05127700e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,6,6.56528700e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,7,6.00797600e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,8,5.38080000e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,9,4.67966500e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,10,3.71014600e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,11,2.39850400e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,12,1.64032800e+01
stiffness,vp_isoharden_inverted,pred-ls,20,1,13,9.13600600e+00
stiffness,vp_isoharden_inverted,pred-ls,20,1,14,2.93645400e+00
stiffness,vp_isoharden_inverted,pred-ls,20,1,15,2.58459300e-01
stiffness,vp_isoharden_inverted,pred-ls,20,1,16,1.80300800e-03
stiffness,vp_isoharden_inverted,pred-ls,20,1,17,8.68200400e-08
stiffness,vp_isoharden_inverted,nopred-ls,2,1,0,9.51627700e+01
stiffness,vp_isoharden_inverted,nopred-ls,2,1,1,9.10802900e+01
stiffness,vp_isoharden_inverted,nopred-ls,2,1,2,9.10789400e+01
stiffness,vp_isoharden_inverted,nopred-ls,2,1,3,9.05825300e+01
stiffness,vp_isoharden_inverted,nopred-ls,2,1,4,8.09256500e+01
stiffness,vp_isoharden_inverted,nopred-ls,2,1,5,4.22250300e+01
stiffness,vp_isoharden_inverted,nopred-ls,2,1,6,5.73708600e+00
stiffness,vp_isoharden_inverted,nopred-ls,2,1,7,7.28443600e-02
stiffness,vp_isoharden_inverted,nopred-ls,2,1,8,1.12023600e-05
stiffness,vp_isoharden_inverted,nopred-ls,2,1,9,2.55795400e-13
stiffness,vp_isoharden_inverted,nopred-ls,4,1,0,9.51627700e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,1,9.10802900e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,2,9.10557200e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,3,9.08091900e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,4,8.94397900e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,5,8.47676800e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,6,7.38496800e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,7,5.45370900e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,8,2.69996700e+01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,9,4.82570300e+00
stiffness,vp_isoharden_inverted,nopred-ls,4,1,10,1.15454300e-01
stiffness,vp_isoharden_inverted,nopred-ls,4,1,11,6.23431100e-05
stiffness,vp_isoharden_inverted,nopred-ls,4,1,12,1.81330500e-11
stiffness,vp_isoharden_inverted,nopred-ls,8,1,0,9.51631700e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,1,9.10802900e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,2,9.02482400e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,3,8.91416000e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,4,8.70218000e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,5,8.33539500e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,6,7.75718600e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,7,6.92250700e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,8,5.81755800e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,9,4.47298000e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,10,2.93089300e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,11,1.27264500e+01
stiffness,vp_isoharden_inverted,nopred-ls,8,1,12,1.90346300e+00
stiffness,vp_isoharden_inverted,nopred-ls,8,1,13,3.40702400e-02
stiffness,vp_isoharden_inverted,nopred-ls,8,1,14,1.04943800e-05
stiffness,vp_isoharden_inverted,nopred-ls,8,1,15,9.94759800e-13
stiffness,vp_isoharden_inverted,nopred-ls,12,1,0,9.51832600e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,1,9.10802900e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,2,8.74663600e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,3,8.52812300e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,4,8.21516600e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,5,7.78563100e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,6,7.22019500e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,7,6.50652500e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,8,5.64447300e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,9,4.65172100e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,10,3.56608600e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,11,2.42798900e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,12,1.25462300e+01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,13,3.02757700e+00
stiffness,vp_isoharden_inverted,nopred-ls,12,1,14,1.38512200e-01
stiffness,vp_isoharden_inverted,nopred-ls,12,1,15,2.66658500e-04
stiffness,vp_isoharden_inverted,nopred-ls,12,1,16,9.84314900e-10
stiffness,vp_isoharden_inverted,nopred-ls,20,1,0,9.56357800e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,1,9.10802900e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,2,7.81790700e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,3,7.46750100e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,4,7.05127700e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,5,6.56528800e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,6,6.00798600e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,7,5.38119200e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,8,4.69122500e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,9,3.95018200e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,10,3.17720400e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,11,2.39850400e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,12,1.64032800e+01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,13,9.13600600e+00
stiffness,vp_isoharden_inverted,nopred-ls,20,1,14,2.93645400e+00
stiffness,vp_isoharden_inverted,nopred-ls,20,1,15,2.58459300e-01
stiffness,vp_isoharden_inverted,nopred-ls,20,1,16,1.80300800e-03
stiffness,vp_isoharden_inverted,nopred-ls,20,1,17,8.68200200e-08
stepsize,vp_isoharden_inverted,pred+ls,2,1,0,9.51627700e+01
stepsize,vp_isoharden_inverted,pred+ls,2,1,1,9.51492600e+01
stepsize,vp_isoharden_inverted,pred+ls,2,1,2,9.10802900e+01
stepsize,vp_isoharden_inverted,pred+ls,2,1,3,9.10786600e+01
stepsize,vp_isoharden_inverted,pred+ls,2,1,4,8.57226200e+01
stepsize,vp_isoharden_inverted,pred+ls,2,1,5,4.43102800e+01
stepsize,vp_isoharden_inverted,pred+ls,2,1,6,6.48696100e+00
stepsize,vp_isoharden_inverted,pred+ls,2,1,7,9.37311200e-02
stepsize,vp_isoharden_inverted,pred+ls,2,1,8,1.85506500e-05
stepsize,vp_isoharden_inverted,pred+ls,2,1,9,7.17648200e-13
stepsize,vp_isoharden_inverted,pred+ls,2,2,0,1.90325500e+02
stepsize,vp_isoharden_inverted,pred+ls,2,2,1,1.90311500e+02
stepsize,vp_isoharden_inverted,pred+ls,2,2,2,1.86243100e+02
stepsize,vp_isoharden_inverted,pred+ls,2,2,3,1.86240000e+02
stepsize,vp_isoharden_inverted,pred+ls,2,2,4,1.77109100e+02
stepsize,vp_isoharden_inverted,pred+ls,2,2,5,1.00805400e+02
stepsize,vp_isoharden_inverted,pred+ls,2,2,6,9.54519300e+00
stepsize,vp_isoharden_inverted,pred+ls,2,2,7,4.61707600e-02
stepsize,vp_isoharden_inverted,pred+ls,2,2,8,1.02963300e-06
stepsize,vp_isoharden_inverted,pred+ls,2,5,0,4.75813900e+02
stepsize,vp_isoharden_inverted,pred+ls,2,5,1,4.75799600e+02
stepsize,vp_isoharden_inverted,pred+ls,2,5,2,4.71731400e+02
stepsize,vp_isoharden_inverted,pred+ls,2,5,3,4.71721200e+02
stepsize,vp_isoharden_inverted,pred+ls,2,5,4,4.40787700e+02
stepsize,vp_isoharden_inverted,pred+ls,2,5,5,1.17120500e+02
stepsize,vp_isoharden_inverted,pred+ls,2,5,6,1.23466900e+00
stepsize,vp_isoharden_inverted,pred+ls,2,5,7,1.04371200e-04
stepsize,vp_isoharden_inverted,pred+ls,2,5,8,7.40806800e-13
stepsize,vp_isoharden_inverted,pred+ls,2,10,0,9.51627700e+02
stepsize,vp_isoharden_inverted,pred+ls,2,10,1,9.51613700e+02
stepsize,vp_isoharden_inverted,pred+ls,2,10,2,9.47545200e+02
stepsize,vp_isoharden_inverted,pred+ls,2,10,3,9.47512200e+02
stepsize,vp_isoharden_inverted,pred+ls,2,10,4,8.33410400e+02
stepsize,vp_isoharden_inverted,pred+ls,2,10,5,7.01096800e+01
stepsize,vp_isoharden_inverted,pred+ls,2,10,6,8.57660900e-02
stepsize,vp_isoharden_inverted,pred+ls,2,10,7,1.18938000e-07
stepsize,vp_isoharden_inverted,pred+ls,2,20,0,1.90325500e+03
stepsize,vp_isoharden_inverted,pred+ls,2,20,1,1.90324200e+03
stepsize,vp_isoharden_inverted,pred+ls,2,20,2,1.89917300e+03
stepsize,vp_isoharden_inverted,pred+ls,2,20,3,1.89905200e+03
stepsize,vp_isoharden_inverted,pred+ls,2,20,4,1.38630700e+03
stepsize,vp_isoharden_inverted,pred+ls,2,20,5,2.50878200e+01
stepsize,vp_isoharden_inverted,pred+ls,2,20,6,2.50250100e-03
